#kx ky kz Ni-Ni Co-Co Cr-Cr Ni-Co Ni-Cr Co-Cr (meV)
-0.5000 -0.2333 -0.3000 -0.3267 -1.1771 -1.6760 -1.3364 -0.7409 -1.3524
-0.5000 -0.2333 -0.2667 1.3132 -0.4418 -1.6857 -0.1963 -0.1293 -0.9093
-0.5000 -0.2333 -0.2333 3.2931 0.4680 -1.3831 1.1856 0.7554 -0.3021
-0.5000 -0.2333 -0.2000 5.1835 1.3883 -0.8857 2.5304 1.6944 0.3309
-0.5000 -0.2333 -0.1667 6.7617 2.2361 -0.2260 3.6942 2.6117 0.9559
-0.5000 -0.2333 -0.1333 8.0633 3.0235 0.6366 4.6981 3.5721 1.6337
-0.5000 -0.2333 -0.1000 9.2546 3.7988 1.7461 5.6405 4.6789 2.4419
-0.5000 -0.2333 -0.0667 10.4743 4.5803 3.0903 6.5921 5.9767 3.4052
-0.5000 -0.2333 -0.0333 11.7631 5.3350 4.5881 7.5536 7.4207 4.4766
-0.5000 -0.2333 0.0000 13.0810 6.0027 6.1155 8.4770 8.9071 5.5655
-0.5000 -0.2333 0.0333 14.3605 6.5352 7.5479 9.3102 10.3236 6.5809
-0.5000 -0.2333 0.0667 15.5471 6.9207 8.7945 10.0272 11.5887 7.4640
-0.5000 -0.2333 0.1000 16.6096 7.1817 9.8125 10.6301 12.6628 8.1960
-0.5000 -0.2333 0.1333 17.5274 7.3541 10.5994 11.1317 13.5376 8.7845
-0.5000 -0.2333 0.1667 18.2755 7.4655 11.1768 11.5362 14.2164 9.2446
-0.5000 -0.2333 0.2000 18.8151 7.5229 11.5736 11.8285 14.7003 9.5836
-0.5000 -0.2333 0.2333 19.0951 7.5117 11.8154 11.9751 14.9815 9.7948
-0.5000 -0.2333 0.2667 19.0582 7.4018 11.9174 11.9296 15.0423 9.8579
-0.5000 -0.2333 0.3000 18.6487 7.1559 11.8810 11.6423 14.8571 9.7424
-0.5000 -0.2333 0.3333 17.8190 6.7390 11.6893 11.0680 14.3942 9.4126
-0.5000 -0.2333 0.3667 16.5363 6.1261 11.3051 10.1746 13.6188 8.8341
-0.5000 -0.2333 0.4000 14.7911 5.3096 10.6740 8.9517 12.4989 7.9825
-0.5000 -0.2333 0.4333 12.6085 4.3058 9.7362 7.4204 11.0183 6.8549
-0.5000 -0.2333 0.4667 10.0644 3.1588 8.4520 5.6425 9.1963 5.4832
-0.5000 -0.2000 -0.5000 9.3624 3.0856 7.5926 5.2724 8.4045 4.9651
-0.5000 -0.2000 -0.4667 6.4344 1.8005 5.7014 3.2609 6.1153 3.3252
-0.5000 -0.2000 -0.4333 3.5803 0.5573 3.6709 1.3137 3.8004 1.7032
-0.5000 -0.2000 -0.4000 1.0924 -0.5276 1.7118 -0.3749 1.6968 0.2609
-0.5000 -0.2000 -0.3667 -0.7293 -1.3353 0.0430 -1.6090 0.0427 -0.8484
-0.5000 -0.2000 -0.3333 -1.6219 -1.7575 -1.1543 -2.2171 -0.9650 -1.5046
-0.5000 -0.2000 -0.3000 -1.4226 -1.7181 -1.7754 -2.0900 -1.2170 -1.6463
-0.5000 -0.2000 -0.2667 -0.1505 -1.2058 -1.8203 -1.2335 -0.7366 -1.2984
-0.5000 -0.2000 -0.2333 1.9303 -0.3047 -1.3965 0.1887 0.2983 -0.5832
-0.5000 -0.2000 -0.2000 4.3496 0.8142 -0.6773 1.8761 1.6036 0.3123
-0.5000 -0.2000 -0.1667 6.6209 1.9606 0.1843 3.5109 2.9167 1.2228
-0.5000 -0.2000 -0.1333 8.4662 3.0103 1.1252 4.9023 4.1189 2.0806
-0.5000 -0.2000 -0.1000 9.8811 3.9282 2.1619 6.0272 5.2408 2.9124
-0.5000 -0.2000 -0.0667 11.0112 4.7220 3.3205 6.9518 6.3626 3.7661
